timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-04-29 00:00:00",72,0,1,6.95E-5,93.2,91.4
"2016-04-29 00:01:00",76,0,1.2,6.95E-5,93.2,90.5
"2016-04-29 00:02:00",76,0,1.1,7.19E-5,93.2,91.4
"2016-04-29 00:03:00",73,0,1.2,7.39E-5,93.2,91.4
"2016-04-29 00:04:00",72,0,1.2,7.43E-5,93.2,91.4
"2016-04-29 00:05:00",75,0,1.1,7.51E-5,93.2,91.4
"2016-04-29 00:06:00",72,0,1.2,7.68E-5,93.2,91.4
"2016-04-29 00:07:00",69,0,1.1,7.68E-5,93.2,91.4
"2016-04-29 00:08:00",72,0,1.2,7.64E-5,93.2,91.4
"2016-04-29 00:09:00",75,0,1.1,7.73E-5,93.2,91.4
"2016-04-29 00:10:00",70,0,1.2,7.73E-5,93.2,91.4
"2016-04-29 00:11:00",70,0,1.1,7.77E-5,93.2,91.4
"2016-04-29 00:12:00",69,0,1.2,7.77E-5,93.2,91.4
"2016-04-29 00:13:00",72,0,1.1,7.85E-5,93.2,91.4
"2016-04-29 00:14:00",72,0,1.2,7.51E-5,93.2,91.4
"2016-04-29 00:15:00",75,0,1.1,7.39E-5,93.2,91.4
"2016-04-29 00:16:00",72,0,1.2,7.43E-5,93.2,91.4
"2016-04-29 00:17:00",71,0,1.1,7.39E-5,93.2,91.4
"2016-04-29 00:18:00",72,0,1.2,7.43E-5,93.2,91.4
"2016-04-29 00:19:00",73,0,1.1,7.47E-5,93.2,91.4
"2016-04-29 00:20:00",72,0,1.2,7.39E-5,93.2,91.4
"2016-04-29 00:21:00",73,0,1.1,7.43E-5,93.2,91.4
"2016-04-29 00:22:00",74,0,1.2,7.47E-5,93.2,91.4
"2016-04-29 00:23:00",73,0,1.1,7.56E-5,93.2,91.4
"2016-04-29 00:24:00",70,0,1.2,8.68E-5,93.2,91.4
"2016-04-29 00:25:00",71,0,1.1,0.000124,93.2,91.4
"2016-04-29 00:26:00",71,0,1.2,0.000142,93.2,92.3
"2016-04-29 00:27:00",72,0,1.1,0.000224,94.1,92.3
"2016-04-29 00:28:00",72,0,1.2,0.000341,94.1,92.3
"2016-04-29 00:29:00",70,0,1.1,0.000454,94.1,92.3
"2016-04-29 00:30:00",72,0,1.2,0.000454,94.1,93.2
"2016-04-29 00:31:00",71,0,1.2,0.000548,94.1,93.2
"2016-04-29 00:32:00",70,0,1.1,0.000629,94.1,93.2
"2016-04-29 00:33:00",70,0,1.2,0.000658,94.1,93.2
"2016-04-29 00:34:00",70,0,1.1,0.000868,94.1,93.2
"2016-04-29 00:35:00",67,0,1.2,0.00109,94.1,93.2
"2016-04-29 00:36:00",68,0,1.1,0.00121,94.1,93.2
"2016-04-29 00:37:00",67,0,1.2,0.00159,95,93.2
"2016-04-29 00:38:00",68,0,1.1,0.00221,95,93.2
"2016-04-29 00:39:00",67,0,1.2,0.00276,95,93.2
"2016-04-29 00:40:00",67,0,1.1,0.00281,95,93.2
"2016-04-29 00:41:00",66,0,1.2,0.00285,95,93.2
"2016-04-29 00:42:00",67,0,1.1,0.00337,95,93.2
"2016-04-29 00:43:00",73,0,1.2,0.00483,95,93.2
"2016-04-29 00:44:00",65,0,1.1,0.00467,95,93.2
"2016-04-29 00:45:00",67,0,1.2,0.00777,95,94.1
"2016-04-29 00:46:00",66,0,1.1,0.0109,95,94.1
"2016-04-29 00:47:00",66,0,1.2,0.0172,95,94.1
"2016-04-29 00:48:00",66,0,1.1,0.0182,95,94.1
"2016-04-29 00:49:00",65,0,1.2,0.0243,95,94.1
"2016-04-29 00:50:00",64,0,1.1,0.026,95,94.1
"2016-04-29 00:51:00",65,0,1.2,0.032,95,94.1
"2016-04-29 00:52:00",65,0,1.1,0.0376,95,94.1
"2016-04-29 00:53:00",65,0,1.2,0.0427,95,94.1
"2016-04-29 00:54:00",65,0,1.1,0.036,95,95
"2016-04-29 00:55:00",65,0,1.2,0.0521,95.9,95
"2016-04-29 00:56:00",64,0,1.1,0.0483,95.9,95
"2016-04-29 00:57:00",65,0,1.2,0.056,95.9,95
"2016-04-29 00:58:00",64,0,1.1,0.0573,95.9,95
"2016-04-29 00:59:00",66,0,1.2,0.0563,95.9,95
"2016-04-29 01:00:00",65,0,1.2,0.0596,95.9,95
"2016-04-29 01:01:00",65,0,1.1,0.0602,95.9,95
"2016-04-29 01:02:00",67,0,1.2,0.0633,95.9,95
"2016-04-29 01:03:00",65,0,1.1,0.0636,95.9,95
"2016-04-29 01:04:00",67,0,1.2,0.0849,95.9,95
"2016-04-29 01:05:00",66,0,1.1,0.0768,95.9,95
"2016-04-29 01:06:00",67,0,1.2,0.0673,95.9,95
"2016-04-29 01:07:00",68,0,1.1,0.0592,95.9,95
"2016-04-29 01:08:00",65,0,1.2,0.083,95.9,95
"2016-04-29 01:09:00",67,0,1.1,0.0703,95.9,95
"2016-04-29 01:10:00",65,0,1.2,0.0651,95.9,95
"2016-04-29 01:11:00",66,0,1.1,0.0633,95.9,95
"2016-04-29 01:12:00",66,0,1.2,0.0676,95.9,95
"2016-04-29 01:13:00",66,0,1.1,0.068,95.9,95
"2016-04-29 01:14:00",78,0,1.2,0.0816,95.9,95
"2016-04-29 01:15:00",70,0,1.1,0.101,95.9,94.1
"2016-04-29 01:16:00",66,0,1.2,0.134,95,94.1
"2016-04-29 01:17:00",66,0,1.1,0.149,95,93.2
"2016-04-29 01:18:00",66,0,1.2,0.137,95,93.2
"2016-04-29 01:19:00",63,0,1.1,0.131,94.1,92.3
"2016-04-29 01:20:00",62,0,1.2,0.102,94.1,92.3
"2016-04-29 01:21:00",60,0,1.1,0.0959,94.1,91.4
"2016-04-29 01:22:00",64,0,1.2,0.0665,94.1,91.4
"2016-04-29 01:23:00",61,0,1.1,0.0452,93.2,91.4
"2016-04-29 01:24:00",65,0,1.2,0.0447,93.2,91.4
"2016-04-29 01:25:00",62,0,1.1,0.0317,93.2,90.5
"2016-04-29 01:26:00",67,0,1.2,0.0287,93.2,90.5
"2016-04-29 01:27:00",63,0,1.2,0.0243,93.2,90.5
"2016-04-29 01:28:00",64,0,1.1,0.0177,93.2,90.5
"2016-04-29 01:29:00",65,0,1.2,0.0164,92.3,90.5
"2016-04-29 01:30:00",61,0,1.1,0.0122,92.3,89.6
"2016-04-29 01:31:00",64,0,1.2,0.0113,92.3,89.6
"2016-04-29 01:32:00",65,0,1.1,0.0101,92.3,89.6
"2016-04-29 01:33:00",64,0,1.2,0.00892,92.3,89.6
"2016-04-29 01:34:00",66,0,1.1,0.00756,92.3,89.6
"2016-04-29 01:35:00",63,0,1.2,0.00662,92.3,89.6
"2016-04-29 01:36:00",66,0,1.1,0.00582,92.3,89.6
"2016-04-29 01:37:00",63,0,1.2,0.00542,92.3,89.6
"2016-04-29 01:38:00",70,0,1.1,0.00527,92.3,89.6
"2016-04-29 01:39:00",64,0,1.2,0.00393,92.3,89.6
"2016-04-29 01:40:00",66,0,1.1,0.00358,92.3,90.5
"2016-04-29 01:41:00",67,0,1.2,0.00411,92.3,90.5
"2016-04-29 01:42:00",67,0,1.1,0.003,92.3,90.5
"2016-04-29 01:43:00",64,0,1.2,0.00287,92.3,90.5
"2016-04-29 01:44:00",65,0,1.1,0.00231,93.2,90.5
"2016-04-29 01:45:00",66,0,1.2,0.00182,93.2,90.5
"2016-04-29 01:46:00",66,0,1.1,0.00159,93.2,90.5
"2016-04-29 01:47:00",65,0,1.2,0.00138,93.2,90.5
"2016-04-29 01:48:00",66,0,1.1,0.00121,93.2,90.5
"2016-04-29 01:49:00",67,0,1.2,0.00104,93.2,90.5
"2016-04-29 01:50:00",70,0,1.1,0.000948,93.2,90.5
"2016-04-29 01:51:00",69,0,1.2,0.000378,93.2,90.5
"2016-04-29 01:52:00",66,0,1.1,0.000488,92.3,89.6
"2016-04-29 01:53:00",70,0,1.2,0.000583,92.3,89.6
"2016-04-29 01:54:00",68,0,1.2,0.000723,92.3,89.6
"2016-04-29 01:55:00",69,0,1.1,0.000887,92.3,90.5
"2016-04-29 01:56:00",69,0,1.2,0.000623,92.3,90.5
"2016-04-29 01:57:00",68,0,1.1,0.000536,92.3,90.5
"2016-04-29 01:58:00",68,0,1.2,0.00051,92.3,90.5
"2016-04-29 01:59:00",68,0,1.1,0.000477,92.3,90.5
"2016-04-29 02:00:00",68,0,1.2,0.000439,92.3,90.5
"2016-04-29 02:01:00",66,0,1.1,0.000452,92.3,91.4
