timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-04-27 00:00:00",77,0,1.2,5.36E-5,79.7,77
"2016-04-27 00:01:00",80,0,1.4,5.33E-5,79.7,77
"2016-04-27 00:02:00",78,0,1.3,5.39E-5,79.7,77
"2016-04-27 00:03:00",80,0,1.4,5.33E-5,80.6,77
"2016-04-27 00:04:00",80,0,1.5,5.39E-5,80.6,77
"2016-04-27 00:05:00",80,0,1.4,5.36E-5,80.6,77.9
"2016-04-27 00:06:00",82,0,1.5,5.33E-5,80.6,77.9
"2016-04-27 00:07:00",76,0,1.3,5.39E-5,80.6,77.9
"2016-04-27 00:08:00",78,0,1.3,5.42E-5,81.5,77.9
"2016-04-27 00:09:00",78,0,1.2,5.45E-5,81.5,77.9
"2016-04-27 00:10:00",79,0,1.4,5.45E-5,81.5,77.9
"2016-04-27 00:11:00",79,0,1.4,5.45E-5,81.5,78.8
"2016-04-27 00:12:00",78,0,1.3,5.51E-5,81.5,78.8
"2016-04-27 00:13:00",79,0,1.4,5.48E-5,81.5,78.8
"2016-04-27 00:14:00",83,0,1.7,5.51E-5,82.4,78.8
"2016-04-27 00:15:00",77,0,1.2,5.54E-5,82.4,79.7
"2016-04-27 00:16:00",83,0,1.7,5.6E-5,82.4,80.6
"2016-04-27 00:17:00",79,0,1.4,5.6E-5,82.4,80.6
"2016-04-27 00:18:00",81,0,1.5,5.7E-5,83.3,81.5
"2016-04-27 00:19:00",81,0,1.6,5.67E-5,83.3,80.6
"2016-04-27 00:20:00",96,0,1.9,5.63E-5,84.2,81.5
"2016-04-27 00:21:00",111,0,5.8,5.48E-5,84.2,82.4
"2016-04-27 00:22:00",84,0,1.7,5.57E-5,85.1,82.4
"2016-04-27 00:23:00",72,0,1.4,5.48E-5,85.1,83.3
"2016-04-27 00:24:00",78,0,1.5,5.89E-5,85.1,83.3
"2016-04-27 00:25:00",75,0,1.2,5.7E-5,86,84.2
"2016-04-27 00:26:00",78,0,1.3,5.76E-5,86.9,84.2
"2016-04-27 00:27:00",80,0,1.4,5.86E-5,86.9,84.2
"2016-04-27 00:28:00",80,0,1.4,5.99E-5,87.8,84.2
"2016-04-27 00:29:00",79,0,1.4,6.06E-5,87.8,84.2
"2016-04-27 00:30:00",78,0,1.3,6.12E-5,88.7,84.2
"2016-04-27 00:31:00",77,0,1.3,6.16E-5,88.7,85.1
"2016-04-27 00:32:00",75,0,1.1,6.16E-5,88.7,85.1
"2016-04-27 00:33:00",76,0,1.2,6.26E-5,88.7,85.1
"2016-04-27 00:34:00",77,0,1.3,6.29E-5,89.6,85.1
"2016-04-27 00:35:00",75,0,1.2,6.4E-5,89.6,85.1
"2016-04-27 00:36:00",77,0,1.2,6.4E-5,89.6,85.1
"2016-04-27 00:37:00",76,0,1.2,6.47E-5,89.6,85.1
"2016-04-27 00:38:00",75,0,1.2,6.54E-5,89.6,85.1
"2016-04-27 00:39:00",76,0,1.2,6.62E-5,89.6,85.1
"2016-04-27 00:40:00",74,0,1.2,6.58E-5,89.6,85.1
"2016-04-27 00:41:00",69,0,1.1,6.65E-5,89.6,85.1
"2016-04-27 00:42:00",68,0,1.2,6.65E-5,89.6,86
"2016-04-27 00:43:00",70,0,1.1,6.62E-5,90.5,86
"2016-04-27 00:44:00",69,0,1.2,6.73E-5,90.5,86
"2016-04-27 00:45:00",69,0,1.1,6.73E-5,90.5,86
"2016-04-27 00:46:00",69,0,1.2,6.73E-5,90.5,86
"2016-04-27 00:47:00",70,0,1.1,6.76E-5,90.5,86
"2016-04-27 00:48:00",70,0,1.2,6.76E-5,90.5,86
"2016-04-27 00:49:00",74,0,1.2,6.88E-5,90.5,86.9
