timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-05-31 00:00:00",94,0,1.2,6.29E-5,91.4,87.8
"2016-05-31 00:01:00",104,0,2.1,6.8E-5,91.4,87.8
"2016-05-31 00:02:00",110,0,3,8.92E-5,91.4,87.8
"2016-05-31 00:03:00",106,0,2.4,0.000109,91.4,89.6
"2016-05-31 00:04:00",97,0,1.3,8.68E-5,91.4,90.5
"2016-05-31 00:05:00",97,0,1.4,7.9E-5,92.3,90.5
"2016-05-31 00:06:00",102,0,1.6,7.81E-5,92.3,91.4
"2016-05-31 00:07:00",101,0,1.9,6.44E-5,93.2,90.5
"2016-05-31 00:08:00",94,0,1.3,5.48E-5,92.3,90.5
"2016-05-31 00:09:00",93,0,1.1,5.89E-5,92.3,89.6
"2016-05-31 00:10:00",92,0,1.2,8.16E-5,92.3,89.6
"2016-05-31 00:11:00",96,0,1.2,7.94E-5,92.3,90.5
"2016-05-31 00:12:00",102,0,2,7.11E-5,92.3,89.6
"2016-05-31 00:13:00",96,0,1.4,9.07E-5,92.3,89.6
"2016-05-31 00:14:00",105,0,2.3,6.33E-5,93.2,90.5
"2016-05-31 00:15:00",102,0,1.5,7.35E-5,92.3,89.6
"2016-05-31 00:16:00",98,0,1.3,9.64E-5,92.3,89.6
"2016-05-31 00:17:00",102,0,1.5,0.000146,92.3,89.6
"2016-05-31 00:18:00",101,0,1.5,0.000125,93.2,89.6
"2016-05-31 00:19:00",99,0,1.5,0.000257,93.2,90.5
"2016-05-31 00:20:00",96,0,1.3,0.000101,93.2,90.5
"2016-05-31 00:21:00",100,0,1.4,0.000398,93.2,90.5
"2016-05-31 00:22:00",101,0,1.4,0.000297,93.2,89.6
"2016-05-31 00:23:00",100,0,1.4,0.00015,93.2,89.6
"2016-05-31 00:24:00",103,0,1.7,7.99E-5,92.3,89.6
"2016-05-31 00:25:00",96,0,1.3,0.000177,93.2,90.5
"2016-05-31 00:26:00",97,0,1.3,0.000145,93.2,90.5
"2016-05-31 00:27:00",99,0,1.3,0.00014,93.2,90.5
"2016-05-31 00:28:00",101,0,1.4,0.000139,93.2,90.5
"2016-05-31 00:29:00",102,0,1.6,0.000131,93.2,90.5
"2016-05-31 00:30:00",98,0,1.3,0.000125,93.2,90.5
"2016-05-31 00:31:00",98,0,1.3,0.000279,93.2,90.5
"2016-05-31 00:32:00",110,0,3.2,0.00042,93.2,90.5
"2016-05-31 00:33:00",109,0,2.9,0.000277,93.2,90.5
"2016-05-31 00:34:00",108,0,2.8,0.000282,93.2,90.5
"2016-05-31 00:35:00",118,0,4.1,0.000125,93.2,89.6
