timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-05-15 00:00:00",96,0,2.2,5.21E-5,86,80.6
"2016-05-15 00:01:00",99,0,2.6,5.39E-5,85.1,80.6
"2016-05-15 00:02:00",88,0,1.8,5.19E-5,86,81.5
"2016-05-15 00:03:00",88,0,1.8,5.27E-5,86,81.5
"2016-05-15 00:04:00",90,0,1.9,5.24E-5,86,82.4
"2016-05-15 00:05:00",88,0,1.8,5.21E-5,86.9,82.4
"2016-05-15 00:06:00",84,0,1.5,5.24E-5,86.9,83.3
"2016-05-15 00:07:00",85,0,1.6,5.24E-5,87.8,84.2
"2016-05-15 00:08:00",87,0,1.7,5.33E-5,87.8,84.2
"2016-05-15 00:09:00",84,0,1.6,5.3E-5,88.7,85.1
"2016-05-15 00:10:00",86,0,1.7,5.3E-5,88.7,85.1
"2016-05-15 00:11:00",83,0,1.5,5.33E-5,88.7,85.1
"2016-05-15 00:12:00",86,0,1.7,5.39E-5,88.7,86
"2016-05-15 00:13:00",92,0,2.1,5.45E-5,89.6,86
"2016-05-15 00:14:00",81,0,1.7,5.42E-5,89.6,86
"2016-05-15 00:15:00",81,20,1.5,5.51E-5,89.6,86
"2016-05-15 00:16:00",83,0,1.6,5.79E-5,90.5,86
"2016-05-15 00:17:00",78,0,1.3,6.02E-5,90.5,86.9
"2016-05-15 00:18:00",77,0,1.4,5.96E-5,90.5,86.9
"2016-05-15 00:19:00",83,0,1.6,5.99E-5,90.5,86.9
"2016-05-15 00:20:00",79,0,1.3,5.96E-5,90.5,86.9
"2016-05-15 00:21:00",75,0,1.2,5.96E-5,90.5,86.9
"2016-05-15 00:22:00",78,0,1.3,6.02E-5,90.5,86.9
"2016-05-15 00:23:00",79,0,1.3,6.02E-5,90.5,86.9
"2016-05-15 00:24:00",77,0,1.3,6.09E-5,90.5,86.9
"2016-05-15 00:25:00",79,0,1.4,6.06E-5,90.5,86.9
"2016-05-15 00:26:00",76,0,1.3,6.09E-5,90.5,86.9
"2016-05-15 00:27:00",77,0,1.2,5.96E-5,90.5,86.9
"2016-05-15 00:28:00",80,0,1.3,6.09E-5,90.5,86.9
"2016-05-15 00:29:00",80,0,1.3,5.96E-5,90.5,86
"2016-05-15 00:30:00",79,0,1.3,5.96E-5,90.5,86
"2016-05-15 00:31:00",71,0,1,,,
