timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-05-05 00:00:00",71,0,1.1,5.33E-5,80.6,78.8
"2016-05-05 00:01:00",80,0,1.4,5.07E-5,80.6,78.8
"2016-05-05 00:02:00",81,0,1.5,5.51E-5,80.6,78.8
"2016-05-05 00:03:00",77,0,1.3,5.63E-5,80.6,78.8
"2016-05-05 00:04:00",80,0,1.4,5.67E-5,80.6,78.8
"2016-05-05 00:05:00",99,0,2.3,5.33E-5,80.6,77.9
"2016-05-05 00:06:00",93,0,1.6,5.07E-5,79.7,77.9
"2016-05-05 00:07:00",,0,0.8,,,
"2016-05-05 00:08:00",67,0,1.2,,79.7,77.9
"2016-05-05 00:09:00",70,0,1.2,5.21E-5,79.7,77
"2016-05-05 00:10:00",77,0,1.4,5.42E-5,79.7,77.9
"2016-05-05 00:11:00",77,0,1.3,5.24E-5,79.7,77.9
"2016-05-05 00:12:00",75,0,1.2,5.33E-5,79.7,77
"2016-05-05 00:13:00",78,0,1.6,5.27E-5,79.7,77
"2016-05-05 00:14:00",106,33,4.2,5.13E-5,79.7,77
"2016-05-05 00:15:00",127,83,9.4,5.16E-5,79.7,76.1
"2016-05-05 00:16:00",123,0,7,5.16E-5,79.7,75.2
"2016-05-05 00:17:00",99,30,2.9,5.39E-5,78.8,74.3
"2016-05-05 00:18:00",114,7,6.2,5.13E-5,78.8,73.4
"2016-05-05 00:19:00",116,46,7.1,5.19E-5,77.9,73.4
"2016-05-05 00:20:00",111,21,4.8,5.16E-5,77.9,73.4
"2016-05-05 00:21:00",113,45,7,5.3E-5,77,72.5
"2016-05-05 00:22:00",117,0,6.4,5.1E-5,76.1,71.6
"2016-05-05 00:23:00",114,113,6.8,0.000127,76.1,71.6
"2016-05-05 00:24:00",122,2,6.4,8.44E-5,76.1,72.5
"2016-05-05 00:25:00",127,44,6.5,0.000393,75.2,71.6
"2016-05-05 00:26:00",108,0,2.9,0.0016,75.2,71.6
"2016-05-05 00:27:00",103,34,3.5,0.00483,75.2,71.6
"2016-05-05 00:28:00",118,0,7.8,0.01,75.2,71.6
"2016-05-05 00:29:00",109,75,7.1,0.00609,75.2,71.6
"2016-05-05 00:30:00",109,5,4.9,0.00129,74.3,70.7
"2016-05-05 00:31:00",103,0,2.6,0.00868,74.3,69.8
"2016-05-05 00:32:00",108,0,3.5,0.0735,74.3,71.6
"2016-05-05 00:33:00",95,0,2.2,0.000496,75.2,72.5
"2016-05-05 00:34:00",102,98,3.9,0.000288,76.1,72.5
"2016-05-05 00:35:00",135,22,10.1,0.000892,77,72.5
"2016-05-05 00:36:00",137,54,10.5,0.000194,77,72.5
"2016-05-05 00:37:00",133,16,9.7,0.00197,77,72.5
"2016-05-05 00:38:00",132,30,9.7,0.00148,77,71.6
"2016-05-05 00:39:00",140,25,10.7,0.00048,77.9,72.5
"2016-05-05 00:40:00",130,58,10.1,0.000633,77,71.6
"2016-05-05 00:41:00",122,15,8.2,0.000462,77,71.6
"2016-05-05 00:42:00",114,0,5.9,0.00991,76.1,70.7
"2016-05-05 00:43:00",107,0,2.7,0.024,77,71.6
"2016-05-05 00:44:00",109,0,3.7,0.0554,77.9,72.5
"2016-05-05 00:45:00",101,0,2.3,0.00227,78.8,73.4
"2016-05-05 00:46:00",101,0,2.5,0.0887,78.8,74.3
"2016-05-05 00:47:00",98,0,2.2,0.104,79.7,74.3
"2016-05-05 00:48:00",99,0,2.4,0.0747,80.6,75.2
"2016-05-05 00:49:00",96,0,2.2,0.0554,80.6,76.1
"2016-05-05 00:50:00",94,0,2,0.0201,81.5,77
"2016-05-05 00:51:00",96,0,2.2,0.0123,81.5,77
"2016-05-05 00:52:00",97,0,2.2,0.00692,82.4,77.9
"2016-05-05 00:53:00",100,0,2.3,0.00176,82.4,77.9
"2016-05-05 00:54:00",93,0,2.2,0.000348,82.4,78.8
"2016-05-05 00:55:00",91,0,1.8,0.000295,82.4,78.8
"2016-05-05 00:56:00",92,0,2,0.000301,83.3,78.8
"2016-05-05 00:57:00",91,0,1.9,0.000292,83.3,78.8
"2016-05-05 00:58:00",92,0,1.9,0.000277,83.3,79.7
"2016-05-05 00:59:00",91,0,2,0.000242,84.2,79.7
"2016-05-05 01:00:00",91,0,2,0.000144,84.2,79.7
"2016-05-05 01:01:00",89,0,1.8,0.000101,85.1,81.5
"2016-05-05 01:02:00",90,0,1.8,9.86E-5,85.1,82.4
"2016-05-05 01:03:00",87,0,1.7,0.000105,85.1,83.3
"2016-05-05 01:04:00",87,0,1.7,0.000107,86,83.3
"2016-05-05 01:05:00",91,0,2,0.000103,86,84.2
"2016-05-05 01:06:00",89,0,1.8,0.000108,86,83.3
"2016-05-05 01:07:00",98,0,2.4,0.000102,86,83.3
"2016-05-05 01:08:00",88,0,1.8,0.000105,86.9,83.3
"2016-05-05 01:09:00",86,0,1.7,5.3E-5,86,82.4
