timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-05-13 00:00:00",88,0,1.6,5.63E-5,87.8,82.4
"2016-05-13 00:01:00",101,0,2.2,5.24E-5,86.9,81.5
"2016-05-13 00:02:00",89,0,1.6,5.54E-5,86.9,81.5
"2016-05-13 00:03:00",77,0,1.3,5.54E-5,86.9,81.5
"2016-05-13 00:04:00",83,0,1.3,5.36E-5,86.9,81.5
"2016-05-13 00:05:00",82,0,1.3,5.3E-5,86.9,81.5
"2016-05-13 00:06:00",86,0,1.5,5.24E-5,86.9,80.6
"2016-05-13 00:07:00",79,0,1.2,5.24E-5,86,80.6
"2016-05-13 00:08:00",81,0,1.3,5.24E-5,86,79.7
"2016-05-13 00:09:00",91,35,1.9,5.36E-5,86,79.7
"2016-05-13 00:10:00",86,0,1.5,5.19E-5,85.1,78.8
"2016-05-13 00:11:00",80,12,1.3,5.45E-5,85.1,79.7
"2016-05-13 00:12:00",86,6,1.5,5.3E-5,85.1,80.6
"2016-05-13 00:13:00",88,0,1.8,5.42E-5,85.1,80.6
"2016-05-13 00:14:00",86,0,1.5,5.42E-5,85.1,79.7
"2016-05-13 00:15:00",90,0,1.9,5.57E-5,85.1,79.7
"2016-05-13 00:16:00",88,0,1.7,5.7E-5,85.1,79.7
"2016-05-13 00:17:00",86,0,1.6,5.7E-5,85.1,80.6
"2016-05-13 00:18:00",95,0,2,5.21E-5,85.1,80.6
"2016-05-13 00:19:00",86,0,1.7,5.63E-5,85.1,79.7
"2016-05-13 00:20:00",84,0,1.5,5.36E-5,85.1,80.6
"2016-05-13 00:21:00",86,0,1.8,5.63E-5,85.1,79.7
"2016-05-13 00:22:00",86,7,1.6,6.12E-5,85.1,80.6
"2016-05-13 00:23:00",87,0,1.6,5.21E-5,84.2,80.6
"2016-05-13 00:24:00",86,0,1.5,5.3E-5,84.2,80.6
"2016-05-13 00:25:00",82,0,1.3,5.16E-5,84.2,79.7
"2016-05-13 00:26:00",75,0,1.1,5.16E-5,83.3,78.8
"2016-05-13 00:27:00",79,0,1.3,5.13E-5,83.3,78.8
"2016-05-13 00:28:00",77,0,1.2,5.16E-5,83.3,77.9
"2016-05-13 00:29:00",78,0,1.2,5.3E-5,83.3,78.8
"2016-05-13 00:30:00",76,0,1.1,5.54E-5,84.2,80.6
"2016-05-13 00:31:00",75,0,1.2,5.67E-5,84.2,82.4
"2016-05-13 00:32:00",74,8,1.4,5.86E-5,85.1,83.3
"2016-05-13 00:33:00",92,0,1.9,5.42E-5,86,84.2
"2016-05-13 00:34:00",99,0,2.2,5.13E-5,86.9,83.3
"2016-05-13 00:35:00",111,18,2.8,5.36E-5,86,83.3
"2016-05-13 00:36:00",113,8,2.6,5.16E-5,86,82.4
"2016-05-13 00:37:00",96,6,2.3,5.21E-5,86,82.4
