timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-04-30 00:00:00",79,0,1,5.3E-5,81.5,78.8
"2016-04-30 00:01:00",81,0,1.1,5.3E-5,81.5,78.8
"2016-04-30 00:02:00",78,0,1,5.33E-5,81.5,78.8
"2016-04-30 00:03:00",80,0,1.1,5.33E-5,81.5,78.8
"2016-04-30 00:04:00",80,0,1.1,5.36E-5,81.5,78.8
"2016-04-30 00:05:00",88,0,1.2,5.36E-5,82.4,78.8
"2016-04-30 00:06:00",83,0,1.1,5.36E-5,82.4,78.8
"2016-04-30 00:07:00",81,0,1.2,5.42E-5,82.4,78.8
"2016-04-30 00:08:00",78,0,1,5.42E-5,82.4,79.7
"2016-04-30 00:09:00",77,0,1,5.39E-5,82.4,79.7
"2016-04-30 00:10:00",76,0,1.1,5.36E-5,82.4,79.7
"2016-04-30 00:11:00",94,17,1.9,5.39E-5,82.4,79.7
"2016-04-30 00:12:00",104,25,2.7,5.54E-5,82.4,78.8
"2016-04-30 00:13:00",104,0,2.8,5.1E-5,82.4,78.8
"2016-04-30 00:14:00",94,0,2.6,5.3E-5,82.4,78.8
"2016-04-30 00:15:00",103,0,2.4,5.27E-5,82.4,78.8
"2016-04-30 00:16:00",92,0,1.6,5.02E-5,82.4,79.7
"2016-04-30 00:17:00",97,0,1.8,5.21E-5,83.3,79.7
"2016-04-30 00:18:00",88,0,1.6,5.1E-5,83.3,79.7
"2016-04-30 00:19:00",88,0,1.4,5.1E-5,83.3,79.7
"2016-04-30 00:20:00",85,0,1.3,5.21E-5,83.3,79.7
"2016-04-30 00:21:00",85,0,1.2,5.3E-5,83.3,79.7
"2016-04-30 00:22:00",86,0,1.2,5.36E-5,83.3,79.7
"2016-04-30 00:23:00",85,0,1.2,5.36E-5,83.3,79.7
"2016-04-30 00:24:00",79,8,1.2,5.36E-5,83.3,79.7
"2016-04-30 00:25:00",76,0,1.2,5.39E-5,83.3,79.7
"2016-04-30 00:26:00",83,0,1.1,5.27E-5,83.3,79.7
