timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-05-02 00:00:00",71,0,0.9,5.57E-5,91.4,88.7
"2016-05-02 00:01:00",71,0,1.1,5.63E-5,91.4,89.6
"2016-05-02 00:02:00",68,0,1,5.76E-5,91.4,90.5
"2016-05-02 00:03:00",68,0,1,5.79E-5,92.3,91.4
"2016-05-02 00:04:00",70,0,1.1,5.96E-5,92.3,91.4
"2016-05-02 00:05:00",69,0,1,6.02E-5,92.3,91.4
"2016-05-02 00:06:00",86,24,1.4,6.06E-5,93.2,92.3
"2016-05-02 00:07:00",95,16,2.2,6.12E-5,93.2,91.4
"2016-05-02 00:08:00",100,0,2,5.57E-5,92.3,89.6
"2016-05-02 00:09:00",94,8,2,5.51E-5,92.3,88.7
"2016-05-02 00:10:00",91,18,1.7,5.45E-5,91.4,87.8
"2016-05-02 00:11:00",87,0,1.3,5.42E-5,91.4,87.8
"2016-05-02 00:12:00",85,0,1.6,5.6E-5,91.4,86.9
"2016-05-02 00:13:00",100,35,2.1,5.39E-5,90.5,86.9
"2016-05-02 00:14:00",75,0,1.1,5.3E-5,90.5,86
"2016-05-02 00:15:00",74,0,1.1,5.39E-5,90.5,86
"2016-05-02 00:16:00",71,0,1,5.36E-5,90.5,86
"2016-05-02 00:17:00",69,0,1.1,5.45E-5,90.5,86
"2016-05-02 00:18:00",66,0,1,5.48E-5,89.6,86
"2016-05-02 00:19:00",67,0,1.1,5.57E-5,89.6,86
"2016-05-02 00:20:00",65,0,1,5.51E-5,89.6,86
"2016-05-02 00:21:00",71,0,1,5.33E-5,90.5,86
"2016-05-02 00:22:00",71,0,1.1,5.51E-5,90.5,86
"2016-05-02 00:23:00",66,0,1,5.54E-5,89.6,86
"2016-05-02 00:24:00",68,0,1,5.33E-5,89.6,86
"2016-05-02 00:25:00",68,0,1,5.39E-5,89.6,86.9
"2016-05-02 00:26:00",68,0,1.1,5.67E-5,90.5,86.9
"2016-05-02 00:27:00",71,0,1,5.73E-5,90.5,86.9
"2016-05-02 00:28:00",68,0,1.1,5.73E-5,90.5,88.7
"2016-05-02 00:29:00",68,0,1,5.96E-5,90.5,90.5
"2016-05-02 00:30:00",67,0,1,7.23E-5,91.4,91.4
