timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-04-28 00:00:00",83,0,1,5.36E-5,89.6,87.8
"2016-04-28 00:01:00",81,0,1.1,5.39E-5,89.6,88.7
"2016-04-28 00:02:00",77,0,1.1,5.39E-5,89.6,88.7
"2016-04-28 00:03:00",74,0,1,5.36E-5,90.5,88.7
"2016-04-28 00:04:00",76,0,1,5.39E-5,90.5,88.7
"2016-04-28 00:05:00",71,0,1.1,5.42E-5,90.5,88.7
"2016-04-28 00:06:00",81,0,1,5.42E-5,90.5,89.6
"2016-04-28 00:07:00",87,0,1.4,5.39E-5,90.5,89.6
"2016-04-28 00:08:00",86,0,1.3,5.42E-5,90.5,88.7
"2016-04-28 00:09:00",80,0,1.2,5.48E-5,91.4,87.8
"2016-04-28 00:10:00",83,0,1.1,5.45E-5,90.5,86.9
"2016-04-28 00:11:00",78,0,1.1,5.39E-5,90.5,86
"2016-04-28 00:12:00",82,0,1.1,5.42E-5,90.5,86
"2016-04-28 00:13:00",78,0,1,5.33E-5,89.6,85.1
"2016-04-28 00:14:00",77,0,1.1,5.39E-5,89.6,85.1
"2016-04-28 00:15:00",73,0,1.1,5.33E-5,89.6,85.1
"2016-04-28 00:16:00",74,0,1,5.3E-5,89.6,85.1
"2016-04-28 00:17:00",74,0,1.1,5.27E-5,89.6,85.1
"2016-04-28 00:18:00",69,0,1,5.33E-5,89.6,85.1
"2016-04-28 00:19:00",67,0,1,5.33E-5,89.6,86
"2016-04-28 00:20:00",68,0,1.1,5.45E-5,89.6,86.9
"2016-04-28 00:21:00",66,0,1,5.51E-5,90.5,87.8
"2016-04-28 00:22:00",67,0,1,5.57E-5,90.5,87.8
"2016-04-28 00:23:00",67,0,1,5.57E-5,90.5,88.7
"2016-04-28 00:24:00",65,0,1.1,5.63E-5,91.4,88.7
"2016-04-28 00:25:00",66,0,1,5.63E-5,91.4,88.7
"2016-04-28 00:26:00",65,0,1,5.7E-5,91.4,89.6
"2016-04-28 00:27:00",65,0,1.1,5.79E-5,91.4,89.6
"2016-04-28 00:28:00",64,0,1,5.76E-5,91.4,89.6
"2016-04-28 00:29:00",65,0,1,5.76E-5,92.3,89.6
"2016-04-28 00:30:00",65,0,1.1,5.76E-5,92.3,89.6
"2016-04-28 00:31:00",65,0,1,5.89E-5,92.3,90.5
"2016-04-28 00:32:00",65,0,1,5.86E-5,92.3,90.5
"2016-04-28 00:33:00",72,0,1.1,5.89E-5,92.3,90.5
"2016-04-28 00:34:00",66,0,1,5.79E-5,92.3,90.5
"2016-04-28 00:35:00",64,0,1,5.76E-5,92.3,90.5
"2016-04-28 00:36:00",66,0,1.1,5.79E-5,92.3,90.5
"2016-04-28 00:37:00",65,0,1,5.79E-5,93.2,90.5
"2016-04-28 00:38:00",67,0,1,5.79E-5,93.2,90.5
"2016-04-28 00:39:00",67,0,1,5.76E-5,93.2,90.5
"2016-04-28 00:40:00",67,0,1.1,5.83E-5,93.2,91.4
"2016-04-28 00:41:00",66,0,1,5.86E-5,93.2,91.4
"2016-04-28 00:42:00",64,0,1,5.86E-5,93.2,91.4
"2016-04-28 00:43:00",66,0,1.1,5.86E-5,93.2,91.4
"2016-04-28 00:44:00",67,0,1,5.86E-5,93.2,91.4
"2016-04-28 00:45:00",67,0,1,5.89E-5,93.2,91.4
"2016-04-28 00:46:00",67,0,1.1,5.86E-5,93.2,91.4
"2016-04-28 00:47:00",67,0,1,5.89E-5,93.2,91.4
"2016-04-28 00:48:00",66,0,1,5.89E-5,93.2,91.4
"2016-04-28 00:49:00",66,0,1.1,5.92E-5,93.2,91.4
"2016-04-28 00:50:00",67,0,1,5.86E-5,93.2,91.4
"2016-04-28 00:51:00",67,0,1,5.89E-5,93.2,91.4
"2016-04-28 00:52:00",68,0,1.1,5.96E-5,93.2,91.4
"2016-04-28 00:53:00",67,0,1,5.96E-5,94.1,91.4
"2016-04-28 00:54:00",68,0,1,5.96E-5,94.1,91.4
"2016-04-28 00:55:00",67,0,1,5.96E-5,94.1,91.4
"2016-04-28 00:56:00",69,0,1.1,5.96E-5,94.1,91.4
"2016-04-28 00:57:00",68,0,1,5.96E-5,94.1,91.4
"2016-04-28 00:58:00",69,0,1,5.96E-5,94.1,91.4
"2016-04-28 00:59:00",68,0,1.1,5.99E-5,94.1,92.3
"2016-04-28 01:00:00",68,0,1,5.99E-5,94.1,92.3
"2016-04-28 01:01:00",69,0,1,6.02E-5,94.1,92.3
"2016-04-28 01:02:00",70,0,1.1,5.99E-5,94.1,92.3
"2016-04-28 01:03:00",68,0,1,6.06E-5,94.1,92.3
"2016-04-28 01:04:00",69,0,1,6.06E-5,94.1,92.3
