timestamp,heartrate,steps,calories,gsr,skintemp,airtemp
"2016-04-25 00:00:00",69,0,1,5.07E-5,85.1,81.5
"2016-04-25 00:01:00",68,0,1,5.1E-5,85.1,82.4
"2016-04-25 00:02:00",67,0,1,5.16E-5,85.1,82.4
"2016-04-25 00:03:00",70,0,1.1,5.04E-5,85.1,82.4
"2016-04-25 00:04:00",74,0,1,5.04E-5,85.1,82.4
"2016-04-25 00:05:00",69,0,1,5.04E-5,85.1,82.4
"2016-04-25 00:06:00",71,0,1.1,5.21E-5,85.1,82.4
"2016-04-25 00:07:00",69,0,1,5.1E-5,85.1,82.4
"2016-04-25 00:08:00",71,0,1,5.21E-5,86,82.4
"2016-04-25 00:09:00",71,0,1.1,5.24E-5,86,82.4
"2016-04-25 00:10:00",72,0,1,5.54E-5,86,82.4
"2016-04-25 00:11:00",68,0,1,5.33E-5,86,83.3
"2016-04-25 00:12:00",69,0,1,5.57E-5,86,83.3
"2016-04-25 00:13:00",73,0,1.1,5.1E-5,86,83.3
"2016-04-25 00:14:00",69,0,0.9,5.07E-5,86,82.4
"2016-04-25 00:15:00",65,0,1.1,5.07E-5,85.1,82.4
"2016-04-25 00:16:00",67,0,1,5.13E-5,85.1,82.4
"2016-04-25 00:17:00",71,0,1.1,5.02E-5,85.1,82.4
"2016-04-25 00:18:00",67,0,1,5.02E-5,85.1,82.4
"2016-04-25 00:19:00",69,0,1,4.99E-5,85.1,82.4
"2016-04-25 00:20:00",72,0,1.1,5.1E-5,85.1,82.4
"2016-04-25 00:21:00",68,0,1,,85.1,82.4
"2016-04-25 00:22:00",80,0,1.1,5.02E-5,85.1,82.4
"2016-04-25 00:23:00",68,0,1.1,5.24E-5,86,83.3
"2016-04-25 00:24:00",69,0,0.9,5.04E-5,86,82.4
"2016-04-25 00:25:00",64,0,0.9,5.1E-5,85.1,82.4
"2016-04-25 00:26:00",63,0,1,5.24E-5,85.1,82.4
"2016-04-25 00:27:00",78,0,1.7,5.51E-5,86,82.4
"2016-04-25 00:28:00",113,0,4.1,5.1E-5,85.1,82.4
"2016-04-25 00:29:00",74,0,1,5.1E-5,85.1,82.4
"2016-04-25 00:30:00",69,0,1,5.16E-5,85.1,82.4
"2016-04-25 00:31:00",73,0,1.1,5.02E-5,85.1,82.4
