"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset","light mins","deep mins","rem mins","interruption mins","unknown mins",interruptions,"toss turns",type,"actual seconds",calories,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-16 10:03:13",2016-05-16T10:03:13Z,America/New_York,-240,"2016-05-16 11:30:13",2016-05-16T11:30:13Z,America/New_York,-240,77,0,9,0,0,0,13,sleep,5220,37.063999176025,70.043884277344,,,complete,2,sleep__2016-05-16T100313
"2016-05-17 05:02:56",2016-05-17T05:02:56Z,America/New_York,-240,"2016-05-17 06:44:22",2016-05-17T06:44:22Z,America/New_York,-240,75,17,6,0,3,0,15,sleep,6060,55.263999938965,74.682678222656,,,complete,2,sleep__2016-05-17T050256
"2016-05-17 07:34:51",2016-05-17T07:34:51Z,America/New_York,-240,"2016-05-17 08:23:19",2016-05-17T08:23:19Z,America/New_York,-240,34,0,14,0,0,0,4,sleep,2880,55.400001525879,70.293640136719,,,complete,2,sleep__2016-05-17T073451
