"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset","light mins","deep mins","rem mins","interruption mins","unknown mins",interruptions,"toss turns",type,"actual seconds",calories,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-23 06:40:02",2016-05-23T06:40:02Z,Asia/Shanghai,480,"2016-05-23 08:44:02",2016-05-23T08:44:02Z,Asia/Shanghai,480,73,17,23,0,10,0,13,sleep,7440,114.59999847412,69.998672485352,,,complete,2,sleep__2016-05-23T064002
"2016-05-23 16:48:07",2016-05-23T16:48:07Z,Asia/Shanghai,480,"2016-05-23 23:31:16",2016-05-23T23:31:16Z,Asia/Shanghai,480,273,30,95,0,4,0,27,sleep,24180,372.20001220703,64.597267150879,,,complete,2,sleep__2016-05-23T164807
