"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset","light mins","deep mins","rem mins","interruption mins","unknown mins",interruptions,"toss turns",type,"actual seconds",calories,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-15 07:19:35",2016-05-15T07:19:35Z,America/New_York,-240,"2016-05-15 11:16:35",2016-05-15T11:16:35Z,America/New_York,-240,152,40,44,0,0,0,17,sleep,14220,271.39999389648,64.829635620117,,,complete,2,sleep__2016-05-15T071935
