"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset","light mins","deep mins","rem mins","interruption mins","unknown mins",interruptions,"toss turns",type,"actual seconds",calories,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-05 06:31:20",2016-05-05T06:31:20Z,America/New_York,-240,"2016-05-05 11:03:20",2016-05-05T11:03:20Z,America/New_York,-240,157,34,80,0,0,0,18,sleep,16320,311.60000610352,65.787803649902,,,complete,2,sleep__2016-05-05T063120
