"start time","start time ISO","start time timezone","start time offset","end time","end time ISO","end time timezone","end time offset","light mins","deep mins","rem mins","interruption mins","unknown mins",interruptions,"toss turns",type,"actual seconds",calories,"heart rate avg","heart rate min","heart rate max",state,version,id
"2016-05-27 02:30:48",2016-05-27T02:30:48Z,Asia/Shanghai,480,"2016-05-27 03:07:48",2016-05-27T03:07:48Z,Asia/Shanghai,480,36,0,0,0,0,0,3,sleep,2220,34.200000762939,60.871620178223,,,complete,2,sleep__2016-05-27T023048
"2016-05-27 17:44:30",2016-05-27T17:44:30Z,Asia/Shanghai,480,"2016-05-28 00:51:54",2016-05-28T00:51:54Z,Asia/Shanghai,480,222,96,102,0,6,0,36,sleep,25620,394.89999389648,70.699172973633,,,complete,2,sleep__2016-05-27T174430
